CHROMATOGRAM
(+)APCI_TDMAB_channel4_chain0.raw
Data points: 689
Time	Intensity
0.610538	355530
0.613683	231179
0.616830	159688
0.620063	116132
0.623218	74086
0.626362	52007
0.629540	1300329
0.632683	1533385
0.635843	1313030
0.638995	924482
0.642145	648534
0.645302	422299
0.648538	290619
0.651685	200915
0.654830	145469
0.657992	96203
0.661138	59015
0.664318	48493
0.667460	39269
0.670603	28448
0.673752	24563
0.676978	16386
0.680128	14686
0.683272	12616
0.686415	10716
0.689558	9179
0.692713	7468
0.695860	8595
0.699125	8451
0.702268	6909
0.705412	5941
0.708562	7826
0.711707	4881
0.714862	4936
0.718007	6889
0.721148	4711
0.724297	4601
0.727535	1766854
0.730685	1591980
0.733882	1265938
0.737038	970812
0.740193	661545
0.743343	447122
0.746488	307008
0.749645	200670
0.752795	140805
0.756030	88641
0.759173	57132
0.762318	47481
0.765462	39842
0.768642	25409
0.771797	18940
0.774940	1661097
0.778103	1485893
0.781262	1179448
0.784512	857928
0.787662	588478
0.790807	395751
0.793957	281175
0.797102	182273
0.800250	142233
0.803438	91170
0.806593	64383
0.809820	45430
0.812968	41246
0.816117	27109
0.819272	561147
0.822417	1527264
0.825582	1386790
0.828737	1096890
0.831888	771726
0.835123	546577
0.838308	377601
0.841462	226857
0.844608	180327
0.847755	113066
0.850902	89799
0.854060	66388
0.857290	47919
0.860437	30377
0.863582	28710
0.866730	2453394
0.869878	1628433
0.873080	1310224
0.876242	989587
0.879395	684039
0.882627	518022
0.885772	312894
0.888927	203294
0.892073	155843
0.895222	97170
0.898365	75698
0.901512	49480
0.904655	40516
0.907925	31454
0.911078	26565
0.914222	19023
0.917370	18652
0.920510	11902
0.923652	10844
0.926797	9957
0.929938	10663
0.933092	8856
0.936325	9060
0.939475	7195
0.942660	5689
0.945820	6765
0.948965	5943
0.952110	4913
0.955253	2267436
0.958397	1657183
0.961562	1475359
0.964802	1129855
0.967960	818663
0.971107	584152
0.974253	361697
0.977435	237873
0.980588	170356
0.983737	124992
0.986968	84032
0.990117	65558
0.993265	2829818
0.996410	2309336
0.999577	1480221
1.002747	1176840
1.005902	782521
1.009052	564715
1.012325	386181
1.015480	263097
1.018628	169816
1.021777	135447
1.024922	94873
1.028067	68629
1.031217	1821540
1.034362	2015198
1.037638	1417277
1.040798	1089422
1.043950	777826
1.047137	582666
1.050295	382284
1.053443	285594
1.056590	204943
1.059735	132273
1.062965	100964
1.066110	70886
1.069253	603668
1.072407	1814468
1.075580	1569621
1.078742	1228411
1.081932	873679
1.085093	640787
1.088327	399166
1.091470	283939
1.094617	223914
1.097762	133530
1.100912	101274
1.104063	67920
1.107222	56652
1.110370	41049
1.113603	30262
1.116785	27625
1.119940	21310
1.123087	18601
1.126232	14075
1.129377	11733
1.132525	9114
1.135670	12256
1.138908	12055
1.142062	10982
1.145208	9470
1.148357	5000
1.151538	2294722
1.154710	1555144
1.157870	1313286
1.161110	1006403
1.164258	688368
1.167408	461324
1.170557	325530
1.173702	206406
1.176855	152711
1.180002	2745480
1.183143	1627323
1.186350	1480134
1.189605	1057641
1.192762	846221
1.195908	561735
1.199057	414275
1.202205	295223
1.205350	180340
1.208495	135352
1.211648	1424572
1.214818	1659611
1.218070	1252426
1.221260	931735
1.224417	710573
1.227565	513951
1.230708	332494
1.233857	205563
1.237007	150616
1.240153	2337081
1.243298	2364276
1.246557	1364090
1.249713	1115297
1.252865	835320
1.256050	616305
1.259207	396108
1.262357	269985
1.265505	195222
1.268650	128934
1.271797	90510
1.275030	70807
1.278177	48737
1.281333	41481
1.284478	33442
1.287625	25454
1.290810	23925
1.293955	21531
1.297098	15312
1.300352	14109
1.303505	12336
1.306652	9702
1.309797	13001
1.312942	7498
1.316098	9262
1.319242	569633
1.322387	1479519
1.325592	1363924
1.328842	1228612
1.331992	885226
1.335145	633898
1.338302	411424
1.341448	292302
1.344593	201249
1.347738	123042
1.350893	1538489
1.354132	1506563
1.357293	1332734
1.360483	1035179
1.363637	673978
1.366785	519663
1.369937	354980
1.373097	246823
1.376243	164371
1.379475	1489693
1.382622	1507123
1.385807	1502402
1.388968	1213477
1.392125	876321
1.395312	620327
1.398463	419484
1.401612	308875
1.404758	206155
1.408000	133826
1.411143	1507207
1.414295	2289211
1.417460	1379078
1.420623	1039467
1.423777	716209
1.426928	503929
1.430112	348236
1.433358	240821
1.436505	171780
1.439655	114275
1.442803	86536
1.445950	64366
1.449098	48919
1.452245	39641
1.455402	32662
1.458545	27988
1.461778	21842
1.464965	18641
1.468110	14648
1.471257	12329
1.474408	12888
1.477575	12496
1.480720	9464
1.483945	1806988
1.487092	1597066
1.490263	1427603
1.493422	1051812
1.496577	787850
1.499762	521103
1.502908	335802
1.506060	1205621
1.509297	1452348
1.512472	1573705
1.515633	1212010
1.518787	874766
1.521937	606296
1.525095	427999
1.528245	294725
1.531392	1425217
1.534682	1563372
1.537842	1404745
1.540993	967964
1.544147	777596
1.547302	503674
1.550448	346701
1.553600	2212437
1.556747	2103960
1.559928	1435061
1.563172	1142705
1.566323	823936
1.569513	568346
1.572660	412508
1.575805	238782
1.578950	180859
1.582108	137192
1.585255	92427
1.588402	82937
1.591635	53152
1.594793	47752
1.597938	32565
1.601088	32006
1.604268	25869
1.607415	21079
1.610563	19423
1.613713	18127
1.616955	15238
1.620108	16471
1.623255	13444
1.626400	11985
1.629560	12573
1.632708	12401
1.635852	8194
1.639115	9905
1.642263	10014
1.645408	10915
1.648553	6535
1.651710	9102
1.654853	7401
1.658003	2199027
1.661147	1885387
1.664320	1419209
1.667480	1180228
1.670723	828524
1.673913	570898
1.677063	397293
1.680217	294452
1.683363	181513
1.686522	137082
1.689667	89266
1.692813	64678
1.696045	53005
1.699202	31976
1.702347	28704
1.705490	25808
1.708672	18086
1.711815	15214
1.714957	1500599
1.718123	1590338
1.721293	1315199
1.724535	989622
1.727685	638401
1.730833	442782
1.733987	328855
1.737132	223582
1.740277	148767
1.743472	97118
1.746617	92588
1.749847	59960
1.752997	42136
1.756150	36180
1.759293	25691
1.762442	21587
1.765583	19236
1.768728	2009290
1.771872	1507676
1.775122	1452677
1.778323	1090164
1.781472	821870
1.784618	570696
1.787767	360858
1.790922	256399
1.794067	178753
1.797212	115677
1.800442	78944
1.803588	66408
1.806735	52156
1.809883	38098
1.813075	34382
1.816222	23678
1.819370	21221
1.822515	366144
1.825765	1475713
1.828937	1478879
1.832098	1210556
1.835253	867238
1.838402	649961
1.841547	405281
1.844697	282094
1.847980	196278
1.851127	143051
1.854272	91809
1.857417	71045
1.860575	50188
1.863722	44372
1.866868	32715
1.870017	26392
1.873250	19063
1.876397	15850
1.879542	13079
1.882737	10179
1.885880	14532
1.889025	11128
1.892170	10535
1.895312	1554657
1.898470	1363556
1.901712	988120
1.904862	694900
1.908010	446406
1.911155	329034
1.914300	1711119
1.917498	1539603
1.920655	1072010
1.923803	830550
1.926952	582309
1.930098	405535
1.933335	2229661
1.936482	1451351
1.939642	1293864
1.942795	966071
1.945950	622940
1.949097	426120
1.952290	333766
1.955438	2120649
1.958602	1408868
1.961838	1004631
1.964988	707780
1.968133	524214
1.971278	341452
1.974435	236593
1.977582	159371
1.980728	114519
1.983875	86265
1.987157	57545
1.990308	44373
1.993452	37111
1.996595	26321
1.999743	24162
2.002888	23166
2.006033	15500
2.009192	13857
2.012335	15045
2.015570	10662
2.018717	11493
2.021908	1524773
2.025073	1432620
2.028233	1047672
2.031382	779277
2.034532	534797
2.037760	1681146
2.040913	1386695
2.044087	1236149
2.047240	915328
2.050390	606245
2.053540	2020625
2.056735	1532852
2.059895	1175239
2.063137	939392
2.066285	667778
2.069435	1247019
2.072585	1589040
2.075750	1442970
2.078910	1020737
2.082060	737033
2.085302	514312
2.088450	371886
2.091645	247844
2.094793	175599
2.097942	114834
2.101088	88740
2.104238	64813
2.107388	49433
2.110623	40960
2.113778	32396
2.116923	21958
2.120068	24890
2.123213	20164
2.126403	14891
2.129547	16583
2.132775	11273
2.135925	13675
2.139070	10572
2.142213	12422
2.145360	12210
2.148515	8905
2.151658	8824
2.154807	6738
2.157953	7286
2.161238	8068
2.164385	5825
2.167530	6184
2.170678	5504
2.173825	3934
2.176970	7257
