CHROMATOGRAM
(+)APCI_TDMAB_channel4_chain2.raw
Data points: 1004
Time	Intensity
1.492455	477171
1.495605	291310
1.498753	219251
1.501900	155446
1.505088	102461
1.508235	75022
1.511377	53053
1.514518	38589
1.517757	26847
1.520907	21365
1.524048	1396769
1.527215	1418625
1.530370	1115204
1.533523	852934
1.536673	506113
1.540018	340510
1.543172	243150
1.546322	163922
1.549468	115967
1.552622	77658
1.555763	54499
1.558907	43545
1.562052	29307
1.565288	24357
1.568432	2035788
1.571590	1524242
1.574788	1109967
1.577942	831657
1.581090	536860
1.584242	370128
1.587398	254129
1.590545	169542
1.593693	122829
1.596923	84087
1.600068	63202
1.603212	38190
1.606357	31151
1.609550	19547
1.612698	16573
1.615840	13440
1.618988	13605
1.622230	10654
1.625373	8122
1.628522	9886
1.631667	6569
1.634815	8260
1.637960	7121
1.641107	5202
1.644297	4128
1.647438	5470
1.650672	6776
1.653813	3667
1.656960	4610
1.660105	3487
1.663252	4311
1.666403	3159
1.669548	3841
1.672690	3271
1.675833	5131
1.679110	1883055
1.682253	1435181
1.685407	1030831
1.688555	764704
1.691705	504351
1.694848	335705
1.697995	219370
1.701152	159273
1.704380	100887
1.707525	70626
1.710668	48513
1.713857	35933
1.717005	25231
1.720148	23557
1.723292	17017
1.726437	11275
1.729582	8648
1.732815	7052
1.735967	7215
1.739112	5541
1.742263	1534686
1.745417	1246074
1.748607	875294
1.751755	656011
1.754902	394329
1.758058	272610
1.761292	179959
1.764440	132447
1.767585	76520
1.770745	63360
1.773892	35985
1.777038	28303
1.780182	20834
1.783367	15819
1.786597	13707
1.789740	11241
1.792895	6523
1.796040	9062
1.799188	7573
1.802335	1975861
1.805557	1455752
1.808717	1070793
1.811953	769228
1.815097	478494
1.818280	350935
1.821423	208622
1.824568	150267
1.827723	92481
1.830867	77363
1.834010	52128
1.837240	35761
1.840395	33246
1.843542	19909
1.846690	16558
1.849835	13140
1.853017	9926
1.856160	10532
1.859302	7568
1.862542	6843
1.865685	1470755
1.868842	1238287
1.871993	864956
1.875162	632775
1.878310	429054
1.881455	251506
1.884603	184257
1.887787	127594
1.891017	89441
1.894163	55061
1.897322	39181
1.900467	29816
1.903608	19824
1.906882	17561
1.910045	11800
1.913193	12547
1.916425	9051
1.919572	10088
1.922752	7456
1.925897	5434
1.929040	6129
1.932192	3942
1.935335	4835
1.938565	4511
1.941708	3684
1.944858	4069
1.948000	3187
1.951143	4018
1.954287	3319
1.957467	3288
1.960608	4123
1.963750	3510
1.966990	3538
1.970135	2957
1.973382	3528
1.976527	1639349
1.979683	1423233
1.982842	1151618
1.985990	779156
1.989222	516066
1.992402	359388
1.995547	223165
1.998695	145360
2.001852	112795
2.004997	72172
2.008143	47550
2.011288	32605
2.014430	22511
2.017665	22970
2.020808	14616
2.023957	11101
2.027138	10163
2.030278	10660
2.033420	8350
2.036570	396107
2.039717	1553929
2.042873	1355994
2.046113	940701
2.049263	632892
2.052413	449788
2.055557	272941
2.058710	216165
2.061890	142408
2.065037	93367
2.068182	68492
2.071423	48131
2.074572	27454
2.077717	24875
2.080862	21117
2.084005	15088
2.087150	12356
2.090293	11333
2.093452	8023
2.096715	7391
2.099860	1642593
2.103007	1377750
2.106170	1056529
2.109322	765428
2.112473	530715
2.115620	363740
2.118768	248365
2.121913	156584
2.125150	117081
2.128302	72519
2.131483	54072
2.134632	43783
2.137777	29541
2.140920	20776
2.144070	17429
2.147213	13003
2.150453	9908
2.153597	9905
2.156743	9010
2.159892	397968
2.163048	1563988
2.166245	1342718
2.169402	889178
2.172552	654566
2.175785	430302
2.178932	290153
2.182078	194555
2.185237	129023
2.188382	88160
2.191528	60329
2.194678	47720
2.197833	29629
2.201102	28832
2.204247	19589
2.207390	12358
2.210535	11869
2.213682	10886
2.216825	7030
2.219978	6578
2.223123	7183
2.226273	6248
2.229415	5256
2.232662	5758
2.235842	3908
2.238988	3855
2.242132	4496
2.245278	5392
2.248423	3179
2.251568	2466
2.254722	3510
2.257952	3526
2.261095	3374
2.264238	3589
2.267383	1982073
2.270563	1462703
2.273717	1069306
2.276882	757410
2.280030	523527
2.283262	363589
2.286405	251790
2.289557	163889
2.292703	109664
2.295848	76827
2.298995	53992
2.302142	37907
2.305412	24719
2.308557	20113
2.311708	14255
2.314858	14491
2.318003	11294
2.321147	9419
2.324290	1857916
2.327438	1450825
2.330595	1142535
2.333752	722691
2.336982	521880
2.340168	315949
2.343317	227565
2.346468	157985
2.349612	106054
2.352753	71867
2.355897	54353
2.359043	34572
2.362280	30506
2.365423	20350
2.368588	18044
2.371733	13995
2.374915	9133
2.378065	8554
2.381217	1710188
2.384362	1313169
2.387608	1016271
2.390758	725344
2.393907	518265
2.397055	305616
2.400198	238196
2.403353	150846
2.406500	103062
2.409683	69549
2.412920	50003
2.416077	40885
2.419222	23433
2.422367	17788
2.425513	17201
2.428660	11732
2.431807	9818
2.434948	9993
2.438192	1608418
2.441337	1435162
2.444525	1017573
2.447678	684799
2.450833	511894
2.453978	316594
2.457122	192502
2.460270	145878
2.463417	99015
2.466650	64739
2.469792	50757
2.472943	35179
2.476085	29415
2.479270	18243
2.482415	17273
2.485562	16773
2.488707	10870
2.491850	6212
2.495082	8216
2.498225	7045
2.501370	5314
2.504513	5713
2.507667	5397
2.510810	3233
2.513992	5222
2.517217	3646
2.520362	3668
2.523503	3701
2.526650	3690
2.529807	2005
2.532950	3794
2.536093	2343
2.539237	3112
2.542385	3517
2.545617	2104767
2.548795	1433023
2.551952	1194353
2.555108	863922
2.558255	567789
2.561400	366404
2.564555	259389
2.567705	172910
2.570850	121582
2.574078	82567
2.577222	53721
2.580370	43502
2.583548	24184
2.586698	20961
2.589845	18187
2.592992	14968
2.596218	9558
2.599377	10602
2.602522	8801
2.605668	1584905
2.608827	1273189
2.611988	1067800
2.615138	740541
2.618323	476539
2.621565	310929
2.624712	212678
2.627858	153062
2.631007	101327
2.634158	64725
2.637307	49283
2.640450	37900
2.643593	24658
2.646825	20913
2.649970	15327
2.653152	11727
2.656305	13556
2.659450	8160
2.662593	1893677
2.665738	1510930
2.668892	1168963
2.672125	814011
2.675277	578321
2.678427	380624
2.681573	261159
2.684718	174897
2.687900	128635
2.691053	76913
2.694197	61054
2.697342	47902
2.700572	26961
2.703715	24078
2.706862	17384
2.710007	13752
2.713157	13581
2.716302	9059
2.719447	10744
2.722625	1445540
2.725788	1314015
2.729028	972175
2.732175	664335
2.735322	461755
2.738467	310837
2.741613	210641
2.744760	134205
2.747917	102270
2.751062	70732
2.754297	49738
2.757478	33319
2.760622	27199
2.763768	25899
2.766912	15483
2.770068	9390
2.773213	12877
2.776358	10082
2.779505	7110
2.782750	6472
2.785898	4632
2.789043	5218
2.792225	5842
2.795368	3467
2.798518	6656
2.801660	5571
2.804900	4287
2.808042	3593
2.811188	2130
2.814333	4052
2.817485	3279
2.820630	3949
2.823773	1432903
2.826962	1040512
2.830115	794212
2.833348	516237
2.836493	366339
2.839647	227497
2.842792	154648
2.845938	107278
2.849082	63372
2.852225	44374
2.855372	34726
2.858517	21121
2.861793	18555
2.864937	10625
2.868083	11171
2.871232	9257
2.874385	1605319
2.877528	1121294
2.880685	855641
2.883835	616654
2.887068	380604
2.890215	266742
2.893370	155638
2.896558	129024
2.899707	86962
2.902855	55935
2.905998	39999
2.909152	24890
2.912382	20931
2.915527	18678
2.918668	15990
2.921813	13929
2.924957	296074
2.928097	1319179
2.931295	993888
2.934442	644414
2.937590	463256
2.940828	313238
2.943982	201780
2.947128	138087
2.950277	87347
2.953425	66755
2.956570	44584
2.959715	37504
2.962862	21641
2.966138	16443
2.969282	16101
2.972425	11486
2.975572	10084
2.978720	1404681
2.981873	1099107
2.985023	750059
2.988178	513331
2.991412	340653
2.994557	252425
2.997700	151165
3.000890	105406
3.004033	79454
3.007178	48819
3.010323	35450
3.013467	23512
3.016702	21446
3.019848	16315
3.023000	11934
3.026145	9229
3.029292	11571
3.032435	7026
3.035617	8408
3.038762	6311
3.041907	6331
3.045145	6777
3.048292	4569
3.051435	4113
3.054582	4974
3.057738	3812
3.060885	3354
3.064032	2537
3.067175	2190
3.070445	4126
3.073587	3328
3.076730	4862
3.079883	571
3.083028	1929
3.086175	1888
3.089318	3269
3.092460	2644
3.095607	1193
3.098748	3693
3.101992	3564
3.105173	2223
3.108315	2625
3.111460	2422
3.114617	1761
3.117760	2341
3.120902	1445
3.124045	2984
3.127187	1490
3.130418	1807
3.133568	1612
3.136720	1733
3.139902	2137
3.143053	2165
3.146205	2736
3.149358	1466
3.152588	1685
3.155733	2353
3.158877	1637
3.162020	1593
3.165165	1655
3.168308	1743
3.171467	896
