CHROMATOGRAM
(+)APCI_MOP_channel4_iso65_chain2.raw
Data points: 799
Time,Intensity
0.900965,0
0.903955,0
0.906933,0
0.909908,0
0.912855,0
0.915872,0
0.918838,0
0.921867,1
0.924865,0
0.927833,0
0.930813,22
0.933813,0
0.936825,0
0.939868,0
0.942847,0
0.945847,0
0.948823,0
0.951813,0
0.954793,0
0.957773,360
0.960790,769
0.963768,239
0.966728,149
0.969723,0
0.972698,0
0.975703,0
0.978715,0
0.981685,0
0.984647,748
0.987645,576
0.990638,269
0.993707,190
0.996690,68
0.999682,82
1.002677,0
1.005663,50
1.008667,0
1.011702,1015
1.014678,442
1.017673,164
1.020665,220
1.023662,35
1.026653,94
1.029655,0
1.032625,45
1.035642,0
1.038637,842
1.041618,184
1.044583,155
1.047623,125
1.050638,22
1.053657,0
1.056628,0
1.059637,0
1.062593,0
1.065640,0
1.068667,0
1.071657,0
1.074652,0
1.077668,0
1.080667,0
1.083747,0
1.086693,0
1.089662,0
1.092663,0
1.095652,0
1.098653,28
1.101615,0
1.104622,0
1.107618,0
1.110600,0
1.113623,0
1.116620,0
1.119660,0
1.122640,0
1.125695,0
1.128657,2030
1.131620,1344
1.134608,843
1.137575,527
1.140620,588
1.143580,101
1.146538,68
1.149538,0
1.152493,73
1.155517,0
1.158508,76
1.161532,0
1.164553,0
1.167538,899
1.170560,1635
1.173603,827
1.176627,605
1.179597,394
1.182580,280
1.185567,73
1.188517,0
1.191522,0
1.194542,0
1.197522,0
1.200535,0
1.203607,0
1.206595,39
1.209567,1987
1.212572,929
1.215603,800
1.218590,215
1.221597,148
1.224625,142
1.227652,23
1.230643,83
1.233615,0
1.236590,21
1.239612,0
1.242588,0
1.245610,0
1.248600,2452
1.251618,1493
1.254628,648
1.257628,384
1.260617,86
1.263705,155
1.266720,47
1.269705,34
1.272708,77
1.275723,0
1.278690,0
1.281655,0
1.284650,0
1.287633,0
1.290688,0
1.293680,0
1.296663,13
1.299773,0
1.302782,0
1.305758,41
1.308753,0
1.311747,0
1.314758,0
1.317780,0
1.320768,57
1.323730,439
1.326700,259
1.329683,166
1.332667,122
1.335710,26
1.338715,43
1.341708,36
1.344667,435
1.347670,457
1.350657,369
1.353630,89
1.356623,0
1.359630,43
1.362600,0
1.365558,2
1.368553,947
1.371588,666
1.374560,72
1.377565,87
1.380553,109
1.383508,0
1.386462,35
1.389443,0
1.392405,551
1.395455,527
1.398432,154
1.401440,189
1.404467,0
1.407443,0
1.410452,0
1.413437,0
1.416430,0
1.419460,0
1.422490,0
1.425485,0
1.428522,25
1.431495,0
1.434465,0
1.437453,0
1.440457,0
1.443460,0
1.446520,0
1.449542,0
1.452547,0
1.455523,0
1.458510,0
1.461495,0
1.464470,0
1.467448,0
1.470480,0
1.473495,0
1.476465,0
1.479517,1518
1.482517,1104
1.485522,761
1.488505,336
1.491473,335
1.494453,96
1.497420,37
1.500407,0
1.503392,0
1.506420,0
1.509407,17
1.512393,0
1.515385,0
1.518405,2099
1.521397,1500
1.524333,689
1.527335,384
1.530345,256
1.533412,164
1.536445,65
1.539397,22
1.542423,0
1.545400,17
1.548402,0
1.551418,26
1.554447,0
1.557407,2066
1.560393,1447
1.563357,489
1.566393,362
1.569377,211
1.572413,26
1.575432,21
1.578487,78
1.581465,16
1.584495,0
1.587498,23
1.590492,0
1.593470,0
1.596428,1989
1.599413,1193
1.602402,501
1.605407,220
1.608430,241
1.611420,165
1.614388,0
1.617393,108
1.620363,0
1.623363,0
1.626353,0
1.629308,0
1.632285,0
1.635255,0
1.638272,0
1.641258,0
1.644215,0
1.647175,0
1.650148,0
1.653102,0
1.656068,0
1.659098,0
1.662080,0
1.665125,13830
1.668132,8629
1.671143,3743
1.674105,2633
1.677102,1459
1.680082,822
1.683082,585
1.686052,9295
1.689017,6847
1.692095,3469
1.695220,2220
1.698225,1389
1.701237,634
1.704197,5185
1.707183,8503
1.710173,4053
1.713167,2856
1.716190,1568
1.719183,827
1.722190,515
1.725218,13815
1.728192,8508
1.731217,4539
1.734197,1916
1.737160,1427
1.740188,541
1.743168,423
1.746145,206
1.749203,68
1.752265,34
1.755283,57
1.758312,21
1.761292,0
1.764260,0
1.767310,0
1.770278,21
1.773275,0
1.776250,22
1.779282,13
1.782283,14
1.785325,0
1.788300,0
1.791287,0
1.794312,0
1.797303,0
1.800318,27
1.803340,0
1.806337,0
1.809318,0
1.812323,1391
1.815288,6470
1.818305,4556
1.821252,2311
1.824230,994
1.827207,818
1.830188,446
1.833160,208
1.836150,105
1.839238,119
1.842207,45
1.845178,15
1.848187,0
1.851148,6310
1.854093,5596
1.857063,3547
1.860075,2050
1.863062,1012
1.866040,413
1.869057,205
1.872030,234
1.875063,158
1.878047,60
1.881055,16
1.884108,0
1.887165,0
1.890155,8310
1.893185,5135
1.896217,2836
1.899167,1520
1.902172,1056
1.905145,557
1.908145,439
1.911150,190
1.914190,93
1.917175,45
1.920172,0
1.923197,24
1.926158,0
1.929158,9504
1.932147,4615
1.935103,2235
1.938067,1216
1.941047,714
1.944050,511
1.947093,154
1.950110,189
1.953108,8
1.956142,0
1.959102,0
1.962078,25
1.965075,0
1.968062,0
1.971063,0
1.974058,0
1.977077,0
1.980065,0
1.983053,0
1.986007,0
1.989102,0
1.992123,0
1.995127,0
1.998132,0
2.001137,0
2.004118,52
2.007132,0
2.010145,3619
2.013123,1923
2.016088,1050
2.019183,975
2.022153,399
2.025100,190
2.028145,169
2.031133,30
2.034082,0
2.037068,15
2.040103,0
2.043095,3246
2.046057,1185
2.049027,971
2.051998,500
2.055037,224
2.058060,119
2.061052,50
2.064057,25
2.067100,64
2.070093,8
2.073043,3041
2.076000,1862
2.079080,1438
2.082038,375
2.085000,219
2.087967,185
2.090965,50
2.093952,88
2.096935,91
2.099897,0
2.102880,0
2.105858,3448
2.108827,2134
2.111792,1140
2.114798,531
2.117768,263
2.120733,117
2.123757,202
2.126803,0
2.129757,105
2.132740,0
2.135765,0
2.138730,27
2.141733,0
2.144772,0
2.147745,0
2.150757,24
2.153730,0
2.156723,0
2.159737,0
2.162758,0
2.165765,0
2.168788,0
2.171753,0
2.174730,0
2.177712,0
2.180697,0
2.183740,18
2.186788,0
2.189797,0
2.192762,0
2.195793,1828
2.198803,1916
2.201785,875
2.204787,554
2.207842,279
2.210852,228
2.213858,102
2.216898,35
2.219875,0
2.222862,0
2.225867,0
2.228875,0
2.231853,0
2.234880,2669
2.237835,2167
2.240825,1421
2.243808,583
2.246792,443
2.249818,65
2.252787,126
2.255748,83
2.258723,39
2.261730,22
2.264718,0
2.267700,0
2.270752,0
2.273732,35
2.276693,3123
2.279687,1314
2.282742,1029
2.285720,349
2.288740,237
2.291707,206
2.294670,149
2.297643,58
2.300623,25
2.303590,0
2.306608,0
2.309608,0
2.312580,0
2.315610,3596
2.318578,2085
2.321550,1022
2.324567,775
2.327517,253
2.330563,215
2.333603,73
2.336608,79
2.339578,20
2.342663,46
2.345622,0
2.348607,40
2.351567,0
2.354575,0
2.357587,0
2.360548,0
2.363505,0
2.366458,0
2.369485,22
2.372455,0
2.375490,0
2.378560,0
2.381542,0
2.384542,0
2.387525,0
2.390505,0
2.393468,0
