CHROMATOGRAM
(+)APCI_MOP_channel4_iso65_chain5.raw
Data points: 614
Time	Intensity
1.200742	8598
1.203757	5154
1.206738	3020
1.209705	1592
1.212682	793
1.215693	652
1.218707	308
1.221670	139
1.224637	64
1.227602	132
1.230582	7620
1.233560	4209
1.236497	2382
1.239537	1006
1.242525	456
1.245527	441
1.248510	376
1.251470	160
1.254475	0
1.257420	0
1.260377	29
1.263352	0
1.266360	51
1.269307	0
1.272265	60
1.275290	0
1.278237	0
1.281210	0
1.284168	0
1.287132	0
1.290085	0
1.293045	0
1.296018	0
1.298982	32
1.301937	0
1.304947	0
1.307912	0
1.310937	4924
1.313880	2388
1.316835	1576
1.319807	823
1.322775	412
1.325735	222
1.328740	0
1.331700	41
1.334702	0
1.337668	22
1.340720	0
1.343707	2990
1.346722	1931
1.349675	1223
1.352623	428
1.355592	268
1.358597	148
1.361567	0
1.364515	0
1.367533	0
1.370520	16
1.373533	3276
1.376517	2865
1.379465	1590
1.382483	882
1.385455	327
1.388425	100
1.391368	142
1.394387	62
1.397380	39
1.400337	0
1.403317	55
1.406282	3853
1.409235	2825
1.412202	1592
1.415160	578
1.418147	315
1.421143	375
1.424162	102
1.427173	0
1.430178	43
1.433150	31
1.436125	0
1.439085	53
1.442040	3
1.445032	0
1.447995	17
1.451008	0
1.454015	0
1.456980	0
1.459940	0
1.462903	0
1.465883	0
1.468858	0
1.471820	0
1.474803	0
1.477775	0
1.480767	0
1.483750	2296
1.486693	1538
1.489690	1157
1.492648	343
1.495635	493
1.498605	219
1.501595	42
1.504565	69
1.507535	0
1.510530	0
1.513517	3053
1.516472	971
1.519445	703
1.522447	197
1.525467	213
1.528437	89
1.531395	35
1.534357	0
1.537325	0
1.540263	2448
1.543253	1987
1.546235	807
1.549240	844
1.552183	242
1.555157	262
1.558117	27
1.561150	36
1.564127	40
1.567150	0
1.570122	1890
1.573140	1358
1.576118	364
1.579053	373
1.582008	64
1.584960	117
1.587945	70
1.590907	36
1.593875	0
1.596903	0
1.599855	0
1.602867	3
1.605867	0
1.608828	0
1.611783	0
1.614732	0
1.617697	0
1.620700	0
1.623682	19
1.626648	0
1.629618	0
1.632618	0
1.635612	0
1.638580	0
1.641517	0
1.644490	0
1.647442	0
1.650403	0
1.653363	597
1.656323	146
1.659302	102
1.662295	149
1.665317	55
1.668328	0
1.671308	56
1.674302	0
1.677255	0
1.680227	0
1.683178	0
1.686148	654
1.689175	362
1.692167	106
1.695128	93
1.698105	0
1.701073	25
1.704102	43
1.707077	0
1.710038	0
1.713022	0
1.716020	0
1.719015	662
1.722020	259
1.725010	55
1.727980	76
1.730950	49
1.733927	27
1.736910	0
1.739908	42
1.742870	0
1.745828	0
1.748788	0
1.751818	317
1.754808	754
1.757773	281
1.760717	122
1.763678	35
1.766628	22
1.769607	0
1.772577	0
1.775587	0
1.778568	0
1.781568	0
1.784577	22
1.787550	0
1.790517	0
1.793493	0
1.796448	0
1.799445	0
1.802430	0
1.805400	0
1.808367	0
1.811392	0
1.814388	0
1.817350	0
1.820332	0
1.823355	0
1.826333	0
